year,donor_name,recipient_name,usd_disbursement,usd_disbursement_deflated
2020,Germany,Myanmar,0.17993,0.180066
2020,Germany,Zambia,6.609805,6.614794
2020,Germany,"Central Asia, regional",0.365641,0.365917
2020,Germany,Ukraine,1.88062,1.882041
2020,Germany,Lebanon,11.965812,11.974845
2020,Germany,Kazakhstan,0.007699,0.007705
2020,Germany,"Bilateral, unspecified",15.309565,15.321123
2020,Germany,Sudan,45.584046,45.618458
2020,International Bank for Reconstruction and Development,Indonesia,262.6,269.924421
2020,Germany,China (People's Republic of),0.963076,0.963803
2020,Germany,Jordan,23.15027,23.167746
2020,Germany,Serbia,1.797364,1.798721
2020,Germany,Nicaragua,0.083817,0.083882
2020,Germany,Lesotho,0.086895,0.08696
2020,Germany,Zimbabwe,0.66343,0.663931
2020,Germany,Bosnia and Herzegovina,0.426749,0.427071
2020,Germany,Argentina,0.16321,0.163334
2020,International Bank for Reconstruction and Development,Philippines,420.032382,431.747895
2020,Germany,Uganda,0.956367,0.957089
2020,Germany,Moldova,0.162937,0.16306
2020,Germany,Tanzania,0.227886,0.228058
2020,Germany,Armenia,0.288111,0.288329
2020,Germany,Chad,0.115681,0.115769
2020,Germany,Somalia,0,0
2020,Germany,Guinea-Bissau,0.073846,0.073902
2020,International Development Association,Ghana,27.347232,28.109999
2020,Germany,Tunisia,0.045459,0.045493
2020,Germany,Georgia,1.87258,1.873994
2020,Germany,Tajikistan,0.34188,0.342138
2020,Germany,El Salvador,0.11396,0.114046
2020,Germany,Morocco,0.521889,0.522283
2020,Germany,Colombia,0.045824,0.045859
2020,Germany,Kenya,0.512091,0.512478
2020,Germany,Nepal,0.088433,0.0885
2020,Germany,Bangladesh,23.755227,23.77316
2020,Germany,West Bank and Gaza Strip,0.80637,0.806978
2020,Germany,Sierra Leone,0.49293,0.493302
2020,Germany,Burkina Faso,0.006231,0.006236
2020,Germany,Cambodia,2.817508,2.819634
2020,International Bank for Reconstruction and Development,North Macedonia,24.709416,25.398609
2020,Germany,Mozambique,0.153594,0.15371
2020,Germany,Pakistan,1.084245,1.085064
2020,International Bank for Reconstruction and Development,El Salvador,0,0
2020,Germany,Panama,0.027745,0.027766
2020,Germany,Iraq,1.662157,1.663413
2020,Germany,Mexico,0.02302,0.023037
2020,Germany,"Far East Asia, regional",0.611683,0.612145
2020,Germany,Bolivia,0.00893,0.008936
2020,Germany,Thailand,0.019848,0.019863
2020,Germany,"Europe, regional",0.346072,0.346333
2020,Germany,Belarus,0.770465,0.771047
2020,Germany,Nigeria,0.201428,0.201581
2020,International Development Association,Bangladesh,337.160901,346.564968
2020,Germany,Viet Nam,1.342026,1.34304
2020,Germany,Mauritania,0.004576,0.00458
2020,Germany,"Central America, regional",0,0
2020,International Bank for Reconstruction and Development,Ukraine,264.55194,271.930805
2020,Germany,Togo,0.052969,0.053009
2020,Germany,Rwanda,0.258884,0.259081
2020,International Bank for Reconstruction and Development,Congo,2.24986,2.312613
2020,Germany,Algeria,0.002344,0.002345
2020,International Development Association,Nepal,0,0
2020,Germany,Mongolia,0.035897,0.035925
2020,International Development Association,Guinea,12.98648,13.348696
2020,Germany,Sri Lanka,0.11547,0.115557
2020,Germany,"South Asia, regional",1.02186,1.022631
2020,Germany,Ghana,0.034963,0.034989
2020,International Bank for Reconstruction and Development,Egypt,401.249969,412.441605
2020,Germany,Honduras,0,0
2020,Germany,Ethiopia,0.096182,0.096255
2020,Germany,Niger,0.010749,0.010757
2020,Germany,North Macedonia,0.11396,0.114046
2020,Germany,Costa Rica,0.00393,0.003932
2020,International Bank for Reconstruction and Development,Guatemala,0,0
2020,International Bank for Reconstruction and Development,Jamaica,8.529472,8.767375
2020,International Bank for Reconstruction and Development,Peru,1.484,1.525392
2020,International Bank for Reconstruction and Development,Türkiye,51.480631,52.916525
2020,International Bank for Reconstruction and Development,Lebanon,0,0
2020,International Bank for Reconstruction and Development,Colombia,266,273.419253
2020,International Bank for Reconstruction and Development,Dominican Republic,37.167002,38.203661
2020,International Bank for Reconstruction and Development,Eswatini,0.012,0.012335
2020,International Bank for Reconstruction and Development,Argentina,311.276164,319.958257
2020,International Bank for Reconstruction and Development,India,159.649964,164.102909
2020,International Bank for Reconstruction and Development,Jordan,98.315041,101.057237
2020,International Bank for Reconstruction and Development,Panama,61.912986,63.639859
2020,International Bank for Reconstruction and Development,China (People's Republic of),7.303783,7.5075
2020,International Bank for Reconstruction and Development,Bolivia,200,205.578386
2020,International Bank for Reconstruction and Development,Morocco,169.44328,174.16938
2020,International Bank for Reconstruction and Development,Tunisia,26.562341,27.303217
2020,International Bank for Reconstruction and Development,Saint Lucia,0,0
2020,International Bank for Reconstruction and Development,Cameroon,2.914422,2.99571
2020,International Bank for Reconstruction and Development,Iran,0,0
2020,International Bank for Reconstruction and Development,Serbia,0,0
2020,International Bank for Reconstruction and Development,Saint Vincent and the Grenadines,0,0
2020,International Bank for Reconstruction and Development,Mexico,170,174.741628
2020,International Bank for Reconstruction and Development,Ecuador,531.673516,546.502916
2020,International Bank for Reconstruction and Development,Mongolia,1.995,2.050644
2020,International Bank for Reconstruction and Development,Iraq,1.500745,1.542604
2020,International Bank for Reconstruction and Development,Georgia,24.775486,25.466522
2020,International Bank for Reconstruction and Development,Mauritius,0,0
2020,International Bank for Reconstruction and Development,Viet Nam,0,0
2020,International Bank for Reconstruction and Development,Albania,3.025874,3.110272
2020,International Bank for Reconstruction and Development,Armenia,0,0
2020,International Bank for Reconstruction and Development,Bosnia and Herzegovina,2.528537,2.599063
2020,International Bank for Reconstruction and Development,Azerbaijan,0,0
2020,International Bank for Reconstruction and Development,Antigua and Barbuda,0,0
2020,International Bank for Reconstruction and Development,Pakistan,0.081235,0.083501
2020,International Bank for Reconstruction and Development,Angola,15.472228,15.903777
2020,International Bank for Reconstruction and Development,Uzbekistan,150.5,154.697735
2020,International Bank for Reconstruction and Development,Paraguay,0,0
2020,International Bank for Reconstruction and Development,Costa Rica,0,0
2020,International Development Association,Cambodia,3.681313,3.783992
2020,International Development Association,Georgia,0,0
2020,International Development Association,Afghanistan,39.38459,40.483102
2020,International Development Association,Mali,8.33659,8.569113
2020,International Development Association,Bosnia and Herzegovina,0,0
2020,International Development Association,Burkina Faso,30.586733,31.439856
2020,International Development Association,Senegal,25.18431,25.886751
2020,International Development Association,Mongolia,11.681733,12.007558
2020,International Development Association,Côte d'Ivoire,116.21673,119.458239
2020,International Development Association,Armenia,1.548,1.591177
2020,International Development Association,Congo,10.213285,10.498155
2020,International Development Association,Gambia,11.110271,11.420158
2020,International Development Association,Viet Nam,12.857655,13.216279
2020,International Development Association,India,418.807883,430.489243
2020,International Development Association,Tanzania,32.41868,33.3229
2020,International Development Association,Nigeria,88.15462,90.613422
2020,International Development Association,Benin,6.275256,6.450285
2020,International Development Association,Niger,106.931448,109.913974
2020,International Development Association,Zambia,33.672738,34.611935
2020,International Development Association,Pakistan,263.883642,271.243865
2020,International Development Association,Saint Lucia,0,0
2020,International Development Association,Zimbabwe,6.556308,6.739176
2020,International Development Association,Mozambique,40.337168,41.462248
2020,International Development Association,Honduras,0,0
2020,International Development Association,Kenya,25.675397,26.391533
2020,International Development Association,Cabo Verde,4.614357,4.743061
2020,International Development Association,Bolivia,53.514446,55.007068
2020,International Development Association,Togo,42.576043,43.763571
2020,International Development Association,Mauritania,8.505043,8.742264
2020,International Development Association,Malawi,59.603028,61.265471
2020,International Development Association,Azerbaijan,0,0
2020,International Development Association,"Eastern Africa, regional",0.133833,0.137566
2020,International Development Association,Sao Tome and Principe,3.125181,3.212348
2020,International Development Association,Central African Republic,9.073393,9.326469
2020,International Development Association,Djibouti,8.374044,8.607612
2020,International Development Association,Indonesia,0,0
2020,International Development Association,Sri Lanka,50.289132,51.691793
2020,International Development Association,Rwanda,0.727736,0.748034
2020,International Development Association,Madagascar,45.030624,46.286615
2020,International Development Association,Myanmar,9.48889,9.753553
2020,International Development Association,Uzbekistan,100.16,102.953657
2020,International Development Association,Somalia,58.561966,60.195372
2020,International Development Association,Ethiopia,192.904797,198.285284
2020,International Development Association,Democratic Republic of the Congo,3.092719,3.178981
2020,International Development Association,"Western Africa, regional",0.047594,0.048922
2020,International Development Association,Montenegro,0,0
2020,International Development Association,Burundi,2.07198,2.129773
2020,International Development Association,Tajikistan,0.784418,0.806296
2020,International Development Association,Tonga,8.352624,8.585594
2020,International Development Association,Albania,0,0
2020,International Development Association,Maldives,12.071629,12.40833
2020,International Development Association,Samoa,3.236286,3.326553
2020,International Development Association,Kyrgyzstan,0,0
2020,International Development Association,Cameroon,10.356555,10.645419
2020,International Development Association,Sierra Leone,12.940431,13.301365
2020,International Development Association,Guinea-Bissau,2.941694,3.023744
2020,International Development Association,Angola,0,0
2020,International Development Association,Sudan,100.638602,103.445606
2020,International Development Association,Serbia,0,0
2020,International Development Association,China (People's Republic of),0,0
2020,International Development Association,Haiti,1.584859,1.629065
2020,International Development Association,Grenada,0,0
2020,International Development Association,Papua New Guinea,0,0
2020,International Development Association,Comoros,7.205155,7.40612
2020,International Development Association,Lao People's Democratic Republic,2.931296,3.013056
2020,International Development Association,Yemen,0,0
2020,International Development Association,Saint Vincent and the Grenadines,7.897,8.117263
2020,International Development Association,Chad,11.043045,11.351057
2020,International Development Association,Tuvalu,2.22347,2.285487
2020,International Development Association,Nicaragua,0,0
2020,International Development Association,Lesotho,12.054295,12.390513
2020,International Development Association,North Macedonia,0,0
2020,International Development Association,Egypt,0,0
2020,International Development Association,Liberia,6.398432,6.576897
2020,International Development Association,Kosovo,27.722859,28.496103
2020,International Development Association,South Sudan,4.693879,4.824801
2020,International Development Association,Marshall Islands,0,0
2020,International Development Association,Bhutan,3.760118,3.864995
2020,International Development Association,Dominica,0,0
2020,Food and Agriculture Organisation,"Africa, regional",2.629247,2.702582
2020,Food and Agriculture Organisation,"America, regional",1.283559,1.319359
2020,Food and Agriculture Organisation,"Asia, regional",0.230668,0.237102
2020,Food and Agriculture Organisation,"Bilateral, unspecified",0.859304,0.883272
2020,Food and Agriculture Organisation,"Europe, regional",0.020545,0.021118
2020,Food and Agriculture Organisation,"Central America, regional",0.089424,0.091918
2020,Rockefeller Foundation,"Bilateral, unspecified",3.375,3.778265
2020,Rockefeller Foundation,India,0.2,0.223897
2020,Rockefeller Foundation,Kenya,0.25,0.279871
2021,Norway,"Africa, regional",0,0
2021,Norway,Liberia,0.054851,0.062784
2021,Norway,Tanzania,8.520049,9.752344
2021,Norway,Mozambique,0.174591,0.199843
2021,Norway,Somalia,0.369324,0.422741
2021,Norway,Zimbabwe,0.058113,0.066518
2021,Norway,Guatemala,0.092469,0.105843
2021,Norway,Ethiopia,0.017187,0.019673
2021,Norway,"South Asia, regional",0.051417,0.058854
2021,Norway,Malawi,0.619682,0.70931
2021,Norway,South Sudan,0.522082,0.597593
2021,Norway,Myanmar,1.040439,1.190922
2021,Norway,"Bilateral, unspecified",12.655532,14.485961
2021,Norway,Nicaragua,0.030218,0.034589
2021,Norway,Sierra Leone,0.032119,0.036765
2021,Norway,Zambia,0.574289,0.657351
2021,Norway,Ukraine,1.46846,1.680851
2021,Norway,Sudan,0.099633,0.114044
2021,Sweden,Zimbabwe,2.966745,2.666848
2021,Sweden,Zambia,8.072277,7.256281
2021,Sweden,"Bilateral, unspecified",1.442144,1.296361
2021,Sweden,Tanzania,22.473522,20.201759
2021,Sweden,Cambodia,0.051939,0.046689
2021,Sweden,Rwanda,0.051939,0.046689
2021,Sweden,Burkina Faso,7.699751,6.921413
2021,Sweden,Sudan,11.090893,9.969756
2021,Sweden,"South of Sahara, regional",0.472548,0.42478
2021,Sweden,Ethiopia,9.933443,8.929309
2021,Sweden,Iraq,3.578614,3.216866
2021,Sweden,Mali,2.914806,2.620159
2021,Sweden,Mozambique,1.826915,1.642239
2021,Sweden,Somalia,2.629811,2.363974
2021,Sweden,Libya,0.13196,0.118621
2021,Sweden,Syrian Arab Republic,8.408639,7.558641
2021,Sweden,Georgia,1.165922,1.048064
2021,Sweden,Moldova,1.020823,0.917632
2021,Sweden,Kenya,4.019759,3.613417
2021,Sweden,Bolivia,0.152056,0.136685
2021,Sweden,"America, regional",0.101596,0.091326
2021,Sweden,Uganda,5.263612,4.731534
2021,Sweden,China (People's Republic of),0,0
2021,Sweden,West Bank and Gaza Strip,5.829612,5.240318
2021,Sweden,Democratic Republic of the Congo,0.230705,0.207384
2021,Sweden,"Middle East, regional",0.216022,0.194185
2021,Sweden,"Caribbean & Central America, regional",0.1421,0.127736
2021,Sweden,"Asia, regional",0.459047,0.412644
2021,Sweden,Liberia,1.573995,1.414886
2021,European Bank for Reconstruction and Development,Tajikistan,0,0
2021,Türkiye,Afghanistan,0.2421,0.253918
2021,European Bank for Reconstruction and Development,Serbia,0,0
2021,Iceland,Democratic Republic of the Congo,0.118685,0.121317
2021,Iceland,Malawi,0.049627,0.050727
2021,Iceland,India,0.0126,0.012879
2021,European Bank for Reconstruction and Development,Morocco,2.808382,2.723999
2021,European Bank for Reconstruction and Development,Montenegro,0,0
2021,European Bank for Reconstruction and Development,Mongolia,0,0
2021,European Bank for Reconstruction and Development,Georgia,0,0
2021,European Bank for Reconstruction and Development,Egypt,4.212573,4.085999
2021,European Bank for Reconstruction and Development,Albania,0,0
2021,Luxembourg,Nepal,0.06337,0.059841
2021,Luxembourg,Ghana,0.075399,0.071201
2021,Luxembourg,Togo,0.009859,0.00931
2021,Luxembourg,Côte d'Ivoire,0.09779,0.092346
2021,Luxembourg,Ukraine,0.023915,0.022584
2021,Türkiye,Moldova,0.14699,0.154166
2021,Luxembourg,Benin,0.007404,0.006992
2021,Luxembourg,Cabo Verde,0.076933,0.07265
2021,Luxembourg,Cambodia,0.256513,0.242231
2021,Luxembourg,Mali,0.08552,0.080759
2021,Luxembourg,Senegal,0.003103,0.00293
2021,Türkiye,Kyrgyzstan,0.0015,0.001573
2021,Türkiye,"Europe, regional",0.11731,0.123037
2021,Türkiye,Serbia,0.01,0.010488
2021,Türkiye,Bosnia and Herzegovina,0.23227,0.243609
2021,Türkiye,Uzbekistan,0.13278,0.139262
2021,Türkiye,Somalia,0.14819,0.155424
2021,Türkiye,"Middle East, regional",0.06031,0.063254
2021,Türkiye,"Asia, regional",0,0
2021,Türkiye,"South America, regional",0.06955,0.072945
2021,Türkiye,Albania,0.16244,0.170369
2021,Türkiye,West Bank and Gaza Strip,0.68309,0.716435
2021,Türkiye,Tajikistan,0.02931,0.03074
2021,Türkiye,North Macedonia,0.07137,0.074854
2021,Türkiye,Kosovo,0.02488,0.026095
2021,Türkiye,Mongolia,0.04582,0.048057
2021,Türkiye,Djibouti,0.04241,0.044481
2021,Türkiye,Paraguay,0.00667,0.006996
2021,Türkiye,Algeria,0.02657,0.027867
2021,Türkiye,Kazakhstan,0.03224,0.033814
2021,Türkiye,Uganda,0.06,0.062929
2021,Türkiye,Guinea,0.0339,0.035555
2021,Türkiye,Syrian Arab Republic,0.36157,0.37922
2021,Türkiye,Georgia,0.076,0.07971
2021,Türkiye,Niger,0.0196,0.020556
2021,Türkiye,Bangladesh,0.06047,0.063422
2021,Türkiye,"Central Asia, regional",0.01268,0.013299
2021,Türkiye,Ukraine,0.14218,0.14912
2021,Türkiye,Chad,0.025,0.02622
2021,Türkiye,Pakistan,0.05725,0.060045
2021,Türkiye,Togo,0.0306,0.032093
2021,Türkiye,Tunisia,0.04788,0.050217
2021,Türkiye,Iraq,0.12443,0.130504
2021,Türkiye,Lebanon,0.03981,0.041753
2021,Türkiye,"Bilateral, unspecified",0.00557,0.005842
2021,Türkiye,Mozambique,0.00917,0.009618
2021,Canada,"Africa, regional",0.088143,0.090986
2021,Canada,Chad,0.015936,0.01645
2021,Canada,Cameroon,0.0626,0.064619
2021,Canada,"South America, regional",0.256995,0.265286
2021,Canada,Ethiopia,0.535822,0.553101
2021,Canada,Uganda,0.044906,0.046356
2021,Canada,Colombia,0.054446,0.056202
2021,Canada,Nigeria,0.041352,0.042686
2021,Canada,"Caribbean, regional",0.00941,0.009714
2021,Denmark,Syrian Arab Republic,4.517915,4.339034
2021,Canada,Afghanistan,0.216056,0.223023
2021,Canada,Brazil,0.041352,0.042686
2021,International Labour Organisation,Pakistan,0.172025,0.166857
2021,Canada,Côte d'Ivoire,0.023522,0.024281
2021,International Labour Organisation,Tanzania,0.1214,0.117752
2021,International Labour Organisation,Suriname,0.07,0.067896
2021,Canada,South Africa,0.486243,0.501924
2021,International Labour Organisation,Lesotho,0.14375,0.139431
2021,Joint Sustainable Development Goals Fund,Montenegro,1.17825,1.142847
2021,Canada,Senegal,2.147911,2.217176
2021,Canada,Tunisia,0.064925,0.067018
2021,Canada,Togo,0.02364,0.024403
2021,Canada,Burkina Faso,0.248231,0.256237
2021,Joint Sustainable Development Goals Fund,Turkmenistan,1.03732,1.006152
2021,Joint Sustainable Development Goals Fund,Uzbekistan,1.08509,1.052487
2021,Joint Sustainable Development Goals Fund,Congo,0.86,0.83416
2021,Canada,Jordan,4.68452,4.835582
2021,Joint Sustainable Development Goals Fund,Thailand,0.99894,0.968925
2021,Canada,Costa Rica,0.011808,0.012189
2021,Canada,Lebanon,2.722608,2.810404
2021,Canada,Nicaragua,0,0
2021,Canada,"Bilateral, unspecified",0.403384,0.416393
2021,International Labour Organisation,Solomon Islands,0.00125,0.001212
2021,Poland,Ukraine,0.336779,0.321704
2021,Canada,Bangladesh,0.047315,0.048841
2021,International Labour Organisation,Philippines,0.171275,0.166129
2021,Canada,El Salvador,0.001286,0.001327
2021,Canada,"Middle East, regional",0.380349,0.392614
2021,Canada,China (People's Republic of),0.046522,0.048023
