year,channel_name,recipient_name,usd_disbursement,usd_disbursement_deflated
2021,Developing country-based NGO,"South Asia, regional",0.051417,0.058854
2021,Donor country-based NGO,Malawi,4.548845,4.378161
2021,Donor country-based NGO,South Sudan,3.422318,3.348299
2021,Donor country-based NGO,Myanmar,1.732199,1.855818
2021,"University, college or other teaching institution, research institute or think-tank","Bilateral, unspecified",10.18642,10.831257
2021,Donor country-based NGO,Nicaragua,0.043238,0.046778
2021,Donor country-based NGO,Sierra Leone,0.361639,0.345258
2021,Donor country-based NGO,Zambia,1.529771,1.551432
2021,World Bank Group (WB),"Bilateral, unspecified",7.713445,8.770985
2021,Other,Ukraine,3.106923,3.1671
2021,Donor country-based NGO,Sudan,2.586092,2.457242
2021,United Nations Children's Fund,Zimbabwe,6.693776,6.214289
2021,United Nations Children's Fund,Zambia,7.253425,6.677238
2021,International NGO,"Bilateral, unspecified",12.700316,13.199691
2021,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only),"Bilateral, unspecified",0.227355,0.204372
2021,"University, college or other teaching institution, research institute or think-tank",Tanzania,0.643235,0.607324
2021,"University, college or other teaching institution, research institute or think-tank",Cambodia,0.122129,0.121821
2021,"University, college or other teaching institution, research institute or think-tank",Rwanda,0.051939,0.046689
2021,United Nations Children's Fund,Burkina Faso,8.028751,7.240528
2021,World Food Programme,Sudan,7.371198,6.88483
2021,International NGO,"South of Sahara, regional",0.472548,0.42478
2021,United Nations Children's Fund,Ethiopia,12.486504,11.333853
2021,International NGO,Iraq,3.411357,3.066516
2021,United Nations Children's Fund,Mali,5.941424,5.291787
2021,"University, college or other teaching institution, research institute or think-tank",Mozambique,0.051939,0.046689
2021,International Bank for Reconstruction and Development,Somalia,1.165922,1.048064
2021,United Nations Children's Fund,Libya,0.965158,0.824938
2021,International NGO,Syrian Arab Republic,8.161457,7.336446
2021,"University, college or other teaching institution, research institute or think-tank",Zimbabwe,0.051939,0.046689
2021,Other public entities in recipient country,Tanzania,22.071806,19.840651
2021,United Nations Children's Fund,Georgia,1.760732,1.631309
2021,Developing country-based NGO,Moldova,1.993987,1.825079
2021,United Nations Children's Fund,Kenya,4.489895,4.144039
2021,World Food Programme,Kenya,1.889383,1.724678
2021,United Nations Children's Fund,Mozambique,11.575248,11.462458
2021,"United Nations (UN) agency, fund or commission",Iraq,0.167257,0.15035
2021,United Nations Children's Fund,Bolivia,0.177056,0.160934
2021,International Labour Organisation - Regular Budget Supplementary Account,"Bilateral, unspecified",6.252251,5.62644
2021,International Bank for Reconstruction and Development,"America, regional",0.101596,0.091326
2021,International NGO,Somalia,2.365001,2.154159
2021,United Nations Children's Fund,Uganda,2.578863,2.437874
2021,International NGO,China (People's Republic of),0,0
2021,United Nations Development Programme,West Bank and Gaza Strip,6.254662,5.652597
2021,Networks,"Bilateral, unspecified",1.621897,1.52332
2021,United Nations Children's Fund,Tanzania,2.525777,2.425036
2021,United Nations Children's Fund,Democratic Republic of the Congo,3.431785,3.244654
2021,International NGO,"Middle East, regional",0.245587,0.22179
2021,International NGO,"Caribbean & Central America, regional",0.040504,0.03641
2021,"University, college or other teaching institution, research institute or think-tank",Uganda,0.084462,0.080262
2021,"University, college or other teaching institution, research institute or think-tank",Sudan,0.051939,0.046689
2021,"University, college or other teaching institution, research institute or think-tank",Kenya,0.131939,0.132322
2021,International Bank for Reconstruction and Development,"Caribbean & Central America, regional",0.101596,0.091326
2021,International Bank for Reconstruction and Development,Sudan,44.76368,41.808814
2021,International NGO,"Asia, regional",1.136319,1.060325
2021,"University, college or other teaching institution, research institute or think-tank",Ethiopia,0.086078,0.081929
2021,Donor country-based NGO,Syrian Arab Republic,4.96855,4.752924
2021,"University, college or other teaching institution, research institute or think-tank",Zambia,0.267679,0.249778
2021,World Food Programme,Uganda,5.013466,4.506674
2021,International Bank for Reconstruction and Development,Zambia,5.764103,5.229266
2021,United Nations Children's Fund,Liberia,1.598995,1.439135
2021,Private sector in recipient country,Tajikistan,0.00446,0.004774
2021,Other,Afghanistan,46.024008,44.229372
2021,Private sector in recipient country,Serbia,0.02717,0.029083
2021,Donor country-based NGO,Democratic Republic of the Congo,2.249444,2.127735
2021,Other non-financial corporations,India,0.070896,0.065282
2021,Private sector in recipient country,Morocco,2.808382,2.723999
2021,Private sector in recipient country,Montenegro,0,0
2021,Private sector in recipient country,Mongolia,0,0
2021,Private sector in recipient country,Georgia,0.68525,0.733498
2021,Private sector in recipient country,Egypt,4.865803,4.785223
2021,Private sector in recipient country,Albania,0,0
2021,Donor country-based NGO,Nepal,1.797476,1.710118
2021,Private Sector Institutions,Ghana,0,0
2021,Donor country-based NGO,Togo,0.049355,0.048482
2021,Donor country-based NGO,Côte d'Ivoire,0.270703,0.253498
2021,Private Sector Institutions,Ukraine,0,0
2021,Central Government,Moldova,0.148954,0.156145
2021,Donor country-based NGO,Benin,0.104265,0.098084
2021,Donor country-based NGO,Cabo Verde,0.231112,0.215809
2021,Donor country-based NGO,Ghana,0.742839,0.717085
2021,Donor country-based NGO,Cambodia,2.043781,1.910987
2021,Donor country-based NGO,Mali,0.814976,0.777085
2021,Donor country-based NGO,Ukraine,1.280893,1.195011
2021,Donor country-based NGO,Senegal,1.599331,1.489398
2021,Central Government,Kyrgyzstan,0.0015,0.001573
2021,Central Government,"Europe, regional",0.11731,0.123037
2021,Central Government,Serbia,0.01,0.010488
2021,Local Government,Bosnia and Herzegovina,0.1169,0.122606
2021,Central Government,Uzbekistan,0.13278,0.139262
2021,Central Government,Somalia,0.168523,0.174044
2021,Central Government,"Middle East, regional",0.06031,0.063254
2021,Local Government,"Asia, regional",0,0
2021,Central Government,Bosnia and Herzegovina,0.134969,0.141738
2021,Central Government,"South America, regional",0.06955,0.072945
2021,Central Government,Albania,10.332133,9.630615
2021,Central Government,West Bank and Gaza Strip,0.68309,0.716435
2021,Central Government,Tajikistan,0.133319,0.127493
2021,Central Government,North Macedonia,2.631684,2.453093
2021,Central Government,Kosovo,0.0278,0.028769
2021,Central Government,Mongolia,0.161253,0.155437
2021,Central Government,Djibouti,0.131789,0.12689
2021,Central Government,Paraguay,15.967476,15.153685
2021,Central Government,Algeria,0.02657,0.027867
2021,Central Government,Kazakhstan,0.03424,0.035754
2021,Central Government,Uganda,0.60884,0.650414
2021,Local Government,North Macedonia,0.02922,0.030646
2021,Central Government,Guinea,0.0339,0.035555
2021,Central Government,Syrian Arab Republic,0.35157,0.368732
2021,Central Government,Georgia,26.595659,24.908949
2021,Central Government,Niger,0.0196,0.020556
2021,Central Government,Bangladesh,132.510801,121.896269
2021,Local Government,"Central Asia, regional",0.01268,0.013299
2021,Central Government,Ukraine,0.14218,0.14912
2021,Central Government,Chad,0.025,0.02622
2021,Local Government,Syrian Arab Republic,0.01,0.010488
2021,Central Government,Pakistan,0.05725,0.060045
2021,Central Government,Togo,0.52344,0.559634
2021,Central Government,Tunisia,0.898176,0.841195
2021,Central Government,Iraq,0.12443,0.130504
2021,Central Government,Lebanon,0.506949,0.469521
2021,Central Government,"Bilateral, unspecified",9.127422,9.768998
2021,Central Government,Mozambique,0.771098,0.718393
2021,Donor country-based NGO,"Africa, regional",0.20757,0.191604
2021,"University, college or other teaching institution, research institute or think-tank",Chad,0.015936,0.01645
2021,"University, college or other teaching institution, research institute or think-tank",Cameroon,0.051593,0.053256
2021,"University, college or other teaching institution, research institute or think-tank","South America, regional",0.077217,0.07971
2021,Recipient Government,Ethiopia,174.108459,168.834381
2021,Private sector in recipient country,Ethiopia,0.001664,0.001718
2021,"University, college or other teaching institution, research institute or think-tank",Colombia,0.030345,0.031323
2021,Recipient Government,Nigeria,226.724506,219.908591
2021,"University, college or other teaching institution, research institute or think-tank",Nigeria,0.030345,0.031323
2021,Developing country-based NGO,"Caribbean, regional",0.16093,0.149962
2021,Recipient Government,Brazil,271.070883,262.911445
2021,International Labour Organisation - Assessed Contributions,Pakistan,0.172025,0.166857
2021,Developing country-based NGO,Colombia,0.784153,0.812818
2021,International Labour Organisation - Assessed Contributions,Tanzania,0.1214,0.117752
2021,International Labour Organisation - Assessed Contributions,Suriname,0.07,0.067896
2021,United Nations Entity for Gender Equality and the Empowerment of Women,South Africa,0.500083,0.509905
2021,International Labour Organisation - Assessed Contributions,Lesotho,0.14375,0.139431
2021,Developing country-based NGO,"South America, regional",0.17024,0.17573
2021,International Labour Organisation - Regular Budget Supplementary Account,Montenegro,0.23849,0.231324
2021,International Organisation for Migration,Montenegro,0.1365,0.132399
2021,African Union (excluding peacekeeping facilities),"Africa, regional",0.079776,0.082349
2021,United Nations Children's Fund,Senegal,1.464649,1.495186
2021,Donor country-based NGO,Tunisia,0.607485,0.559719
2021,"University, college or other teaching institution, research institute or think-tank",Brazil,0.039801,0.04008
2021,Developing country-based NGO,Brazil,1.891385,1.758567
2021,Recipient Government,Burkina Faso,50.242493,48.731526
2021,United Nations Office of the High Commissioner for Refugees,Montenegro,0.12176,0.118101
2021,United Nations Children's Fund,Montenegro,0.597262,0.576624
2021,United Nations Development Programme,Turkmenistan,0.39677,0.384849
2021,International Labour Organisation - Regular Budget Supplementary Account,Uzbekistan,0.3,0.290986
2021,United Nations Children's Fund,Congo,0.386432,0.363373
2021,Donor country-based NGO,Jordan,4.788884,4.815267
2021,United Nations Development Programme,Montenegro,0.35704,0.346312
2021,International Labour Organisation - Regular Budget Supplementary Account,Thailand,0.31292,0.303518
2021,International Organisation for Migration,Thailand,0.14667,0.142263
2021,United Nations Population Fund,Turkmenistan,0.1504,0.145881
2021,United Nations Children's Fund,Turkmenistan,0.59196,0.574173
2021,United Nations Children's Fund,Uzbekistan,1.019,0.988382
2021,United Nations Development Programme,Uzbekistan,0.18559,0.180014
2021,United Nations Children's Fund,Thailand,0.69595,0.675039
2021,United Nations Entity for Gender Equality and the Empowerment of Women,Thailand,0.1274,0.123572
2021,United Nations Office on Drugs and Crime,Turkmenistan,0.11019,0.106879
2021,Donor country-based NGO,Costa Rica,0.103449,0.088939
2021,World Bank Group (WB),Lebanon,2.59274,2.676348
2021,Developing country-based NGO,Burkina Faso,1.515371,1.423243
2021,"University, college or other teaching institution, research institute or think-tank",South Africa,0.42127,0.421062
2021,International Organisation for Migration,Jordan,0.089749,0.092643
2021,Donor country-based NGO,Burkina Faso,3.727001,3.544782
2021,Recipient Government,Jordan,274.348154,266.313353
2021,Developing country-based NGO,South Africa,0.698802,0.744368
2021,Developing country-based NGO,Nigeria,0.867742,0.878435
2021,International Labour Organisation - Assessed Contributions,Solomon Islands,0.00125,0.001212
2021,Private sector in provider country,"Bilateral, unspecified",10.849777,11.546637
2021,Developing country-based NGO,Cameroon,0.108589,0.103914
2021,Developing country-based NGO,"Bilateral, unspecified",0.228946,0.220621
2021,Developing country-based NGO,Bangladesh,7.140526,7.067927
2021,International Labour Organisation - Assessed Contributions,Philippines,0.171275,0.166129
2021,"University, college or other teaching institution, research institute or think-tank",Senegal,0.143565,0.139251
2021,"University, college or other teaching institution, research institute or think-tank",Bangladesh,0.018595,0.019195
2021,Developing country-based NGO,El Salvador,0.001286,0.001327
2021,Donor country-based NGO,"Bilateral, unspecified",18.965431,18.67812
2021,Developing country-based NGO,"Middle East, regional",0.430349,0.446135
2021,Private sector in recipient country,South Africa,0.300479,0.32158
